Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
91140.0,1760091140,3.8585,0.202,212,90.5822,0.7794,30.3243
91200.0,1760091200,3.8478,0.2504,212,90.6327,0.9634,30.1864
91260.0,1760091260,3.8778,0.3333,213,90.5112,1.2923,30.4942
91320.0,1760091320,3.8797,0.3245,213,90.7095,1.2591,30.2935
91380.0,1760091380,3.8806,0.3491,213,90.7102,1.3549,30.0278
91440.0,1760091440,3.8708,0.4112,213,90.6883,1.5918,30.3843
91500.0,1760091500,3.8919,0.3137,213,90.8056,1.2209,30.3505
91560.0,1760091560,3.8729,0.3749,213,90.8121,1.452,30.1578
91620.0,1760091620,3.8815,0.4097,213,90.6995,1.5904,30.0085
91680.0,1760091680,3.8828,0.3785,213,90.5392,1.4698,30.2938
91740.0,1760091740,3.8955,0.4987,214,90.7562,1.9425,30.1713
91800.0,1760091800,3.8755,0.4857,214,90.748,1.8824,30.587
91860.0,1760091860,3.8724,0.4679,214,90.7251,1.8119,30.2687
91920.0,1760091920,3.8645,0.5561,214,90.7755,2.149,30.7671
91980.0,1760091980,3.8945,0.4043,214,90.6005,1.5744,29.8774
92040.0,1760092040,3.8848,0.4915,214,90.851,1.9094,30.4004
92100.0,1760092100,3.8843,0.5228,214,90.6101,2.0306,30.6857
92160.0,1760092160,3.9119,0.4712,215,90.7434,1.8431,30.1818
92220.0,1760092220,3.8834,0.5442,215,90.5449,2.1133,30.3878
92280.0,1760092280,3.8677,0.486,215,90.6019,1.8795,30.2936
92340.0,1760092340,3.8801,0.5878,215,90.7941,2.2807,30.3201
92400.0,1760092400,3.8719,0.618,215,90.6482,2.3927,30.5311
92460.0,1760092460,3.8784,0.5904,215,90.7326,2.2897,30.2021
92520.0,1760092520,3.8784,0.4956,215,90.6806,1.9221,30.3642
92580.0,1760092580,3.8767,0.5512,216,90.6494,2.137,30.5351
92640.0,1760092640,3.8696,0.639,216,90.7631,2.4726,30.46
92700.0,1760092700,3.8991,0.6228,216,90.6311,2.4283,30.2909
92760.0,1760092760,3.8858,0.4979,216,90.5036,1.9346,30.5979
92820.0,1760092820,3.8812,0.7053,216,90.5778,2.7376,30.7046
92880.0,1760092880,3.8919,0.6605,216,90.6821,2.5705,30.3152
92940.0,1760092940,3.8892,0.623,216,90.6655,2.4229,30.2353
93000.0,1760093000,3.8868,0.7238,217,90.5043,2.8131,30.385
93060.0,1760093060,3.8915,0.65,217,90.5675,2.5296,30.626
93120.0,1760093120,3.8863,0.6592,217,90.5746,2.5619,30.58
93180.0,1760093180,3.892,0.7211,217,90.5875,2.8064,30.7328
93240.0,1760093240,3.8927,0.8015,217,90.5023,3.12,30.5744
93300.0,1760093300,3.8873,0.8028,217,90.5576,3.1206,30.456
93360.0,1760093360,3.8837,0.7485,217,90.545,2.9068,30.7816
93420.0,1760093420,3.902,0.7623,218,90.6604,2.9746,30.4985
93480.0,1760093480,3.8822,0.7873,218,90.6588,3.0563,30.6667
93540.0,1760093540,3.8907,0.6931,218,90.5776,2.6968,30.2443
93600.0,1760093600,3.8911,0.7963,218,90.5532,3.0984,30.523
93660.0,1760093660,3.8813,0.7352,218,90.5909,2.8536,30.79
93720.0,1760093720,3.8791,0.7955,218,90.5094,3.0859,30.4931
93780.0,1760093780,3.8837,0.7756,218,90.478,3.0124,30.7834
93840.0,1760093840,3.8826,0.8193,219,90.4895,3.1809,30.1891
93900.0,1760093900,3.8733,0.8071,219,90.5088,3.1261,30.5336
93960.0,1760093960,3.8813,0.6543,219,90.4614,2.5396,30.4888
94020.0,1760094020,3.8912,0.8234,219,90.5622,3.2042,31.0066
94080.0,1760094080,3.9016,0.8529,219,90.6023,3.3277,30.4476
94140.0,1760094140,3.8938,0.8492,219,90.4116,3.3064,30.8123
94200.0,1760094200,3.863,0.8276,219,90.5351,3.197,30.8718
94260.0,1760094260,3.8955,0.9204,220,90.51,3.5855,30.59
94320.0,1760094320,3.8839,0.8592,220,90.5493,3.3373,30.6102
94380.0,1760094380,3.894,0.8707,220,90.5154,3.3905,30.7218
94440.0,1760094440,3.8889,0.9059,220,90.3944,3.5231,30.4248
94500.0,1760094500,3.8874,0.8765,220,90.4039,3.4073,30.6059
94560.0,1760094560,3.8889,0.8179,220,90.5014,3.1807,30.9046
94620.0,1760094620,3.8903,0.745,220,90.5755,2.8984,30.6949
94680.0,1760094680,3.9028,0.847,220,90.3101,3.3057,30.6398
94740.0,1760094740,3.8903,0.9126,221,90.5089,3.5503,30.7454
94800.0,1760094800,3.9018,0.8603,221,90.5703,3.3569,30.7963
94860.0,1760094860,3.8999,0.9213,221,90.4567,3.5928,30.8823
94920.0,1760094920,3.8975,0.8916,221,90.5067,3.4749,30.5918
94980.0,1760094980,3.8726,0.9512,221,90.4002,3.6838,31.0568
95040.0,1760095040,3.902,0.8745,221,90.4405,3.4123,30.9506
95100.0,1760095100,3.8857,0.9149,221,90.314,3.5549,30.854
95160.0,1760095160,3.8972,0.9187,222,90.2496,3.5805,30.5518
95220.0,1760095220,3.8818,0.9702,222,90.506,3.7661,30.5563
95280.0,1760095280,3.8789,0.8112,222,90.3452,3.1467,30.5666
95340.0,1760095340,3.9108,0.8748,222,90.3809,3.4213,30.6936
95400.0,1760095400,3.8812,0.9411,222,90.2997,3.6526,30.3794
95460.0,1760095460,3.9022,0.9767,222,90.291,3.8112,30.859
95520.0,1760095520,3.8925,0.9118,222,90.383,3.5493,30.9642
95580.0,1760095580,3.8869,0.8854,223,90.3316,3.4413,30.7993
95640.0,1760095640,3.8912,0.9378,223,90.4133,3.6491,30.5891
95700.0,1760095700,3.8787,0.943,223,90.4122,3.6577,30.568
95760.0,1760095760,3.8915,0.881,223,90.3945,3.4286,30.7356
95820.0,1760095820,3.8808,0.9147,223,90.3808,3.5498,30.6702
95880.0,1760095880,3.8882,0.9561,223,90.4807,3.7177,30.8208
95940.0,1760095940,3.9004,0.9903,223,90.2618,3.8626,30.878
96000.0,1760096000,3.8941,0.9313,224,90.3355,3.6267,30.927
96060.0,1760096060,3.8772,0.8946,224,90.4231,3.4684,30.4509
96120.0,1760096120,3.9006,0.8876,224,90.4262,3.462,30.714
96180.0,1760096180,3.8909,0.9158,224,90.2038,3.5633,30.6176
96240.0,1760096240,3.886,0.8796,224,90.2849,3.418,30.6394
96300.0,1760096300,3.8995,0.892,224,90.411,3.4783,30.8399
96360.0,1760096360,3.89,0.8265,224,90.3353,3.2152,30.8071
96420.0,1760096420,3.8799,0.941,225,90.3025,3.6508,30.9814
96480.0,1760096480,3.9098,0.8155,225,90.2617,3.1885,30.6842
96540.0,1760096540,3.891,0.8471,225,90.2406,3.2961,30.6
96600.0,1760096600,3.8906,0.8695,225,90.2865,3.3829,30.587
96660.0,1760096660,3.8871,0.9599,225,90.2353,3.7311,30.3605
96720.0,1760096720,3.9029,0.8346,225,90.2441,3.2576,30.8727
96780.0,1760096780,3.8859,0.8177,225,90.2458,3.1774,30.5243
96840.0,1760096840,3.8753,0.8184,226,90.1772,3.1716,30.6879
96900.0,1760096900,3.8843,0.9236,226,90.2659,3.5877,30.8041
96960.0,1760096960,3.9053,0.6946,226,90.4483,2.7125,30.2333
97020.0,1760097020,3.8983,0.7793,226,90.0649,3.038,30.3627
97080.0,1760097080,3.8882,0.96,226,90.2247,3.7328,30.9986
97140.0,1760097140,3.904,0.8468,226,90.1297,3.3059,30.6539
97200.0,1760097200,3.8981,0.7555,226,90.2284,2.9452,30.4038
97260.0,1760097260,3.8877,0.8021,227,90.1776,3.1182,30.529
97320.0,1760097320,3.8888,0.8007,227,90.2264,3.1137,30.7674
97380.0,1760097380,3.8938,0.8325,227,90.2511,3.2416,30.7595
97440.0,1760097440,3.8817,0.8748,227,90.164,3.3958,30.3102
97500.0,1760097500,3.8903,0.7947,227,90.2306,3.0917,30.8631
97560.0,1760097560,3.8918,0.7405,227,89.944,2.882,30.6829
97620.0,1760097620,3.8732,0.7989,227,90.2502,3.0944,30.5027
97680.0,1760097680,3.8876,0.7164,227,90.1444,2.7852,30.2256
97740.0,1760097740,3.8866,0.6913,228,90.192,2.6867,30.6513
97800.0,1760097800,3.8988,0.6463,228,89.9995,2.5199,30.4965
97860.0,1760097860,3.87,0.6472,228,90.022,2.5049,30.107
97920.0,1760097920,3.8849,0.6717,228,90.0914,2.6093,30.3682
97980.0,1760097980,3.8836,0.6484,228,90.0697,2.518,31.0177
98040.0,1760098040,3.898,0.7135,228,90.0849,2.7811,30.4444
98100.0,1760098100,3.8881,0.6282,228,90.1403,2.4426,30.2209
98160.0,1760098160,3.9051,0.5212,229,89.9035,2.0353,30.0783
98220.0,1760098220,3.8947,0.6162,229,90.1138,2.3998,30.7067
98280.0,1760098280,3.8834,0.6346,229,90.0278,2.4643,30.5329
98340.0,1760098340,3.8896,0.6175,229,90.002,2.4019,30.6274
98400.0,1760098400,3.8829,0.7132,229,89.8917,2.7693,30.4683
98460.0,1760098460,3.8956,0.5958,229,90.0408,2.321,30.5716
98520.0,1760098520,3.8723,0.6596,229,89.7986,2.5542,30.1983
98580.0,1760098580,3.8783,0.6035,230,90.0347,2.3407,30.3517
98640.0,1760098640,3.89,0.5911,230,89.8546,2.2994,30.3626
98700.0,1760098700,3.8981,0.54,230,89.9693,2.1051,30.5368
98760.0,1760098760,3.8635,0.5673,230,89.9466,2.1916,30.3417
98820.0,1760098820,3.8995,0.5202,230,90.0408,2.0285,30.1111
98880.0,1760098880,3.8836,0.555,230,89.924,2.1556,30.2727
98940.0,1760098940,3.8657,0.5227,230,89.8738,2.0205,29.8944
99000.0,1760099000,3.8543,0.475,231,89.8799,1.831,29.7231
99060.0,1760099060,3.8695,0.5595,231,90.0134,2.165,30.4168
99120.0,1760099120,3.884,0.5188,231,89.9455,2.0148,30.1386
99180.0,1760099180,3.8829,0.4624,231,89.8628,1.7953,30.1118
99240.0,1760099240,3.8896,0.4793,231,89.8659,1.8642,30.3393
99300.0,1760099300,3.877,0.4549,231,89.7505,1.7636,30.4285
99360.0,1760099360,3.8719,0.4027,231,89.8981,1.5591,30.2097
99420.0,1760099420,3.8777,0.4364,232,89.7173,1.6922,30.5108
99480.0,1760099480,3.8828,0.3885,232,89.9094,1.5087,30.1828
99540.0,1760099540,3.8842,0.3589,232,89.8507,1.3942,30.1143
99600.0,1760099600,3.8746,0.3115,232,90.0225,1.2071,30.0593
99660.0,1760099660,3.8898,0.3611,232,89.7347,1.4047,29.789
99720.0,1760099720,3.8747,0.3937,232,89.8056,1.5253,30.2585
99780.0,1760099780,3.8726,0.3167,232,89.9489,1.2266,29.5118
99840.0,1760099840,3.8753,0.4636,233,89.8916,1.7965,29.9962
99900.0,1760099900,3.8904,0.3678,233,89.7318,1.4309,30.0364
99960.0,1760099960,3.8783,0.3746,233,89.7967,1.4529,29.8743
100020.0,1760100020,3.8723,0.3349,233,89.7702,1.297,29.9052
100080.0,1760100080,3.8882,0.3735,233,89.7839,1.4524,30.3892
100140.0,1760100140,3.8997,0.2272,233,89.6968,0.8859,30.1199
100200.0,1760100200,3.8802,0.124,233,89.7369,0.4813,29.6742
100260.0,1760100260,3.8895,0.2153,234,89.6075,0.8372,29.7852
100320.0,1760100320,3.8878,0.2509,234,89.7376,0.9754,29.647
100380.0,1760100380,3.8712,0.2159,234,89.7542,0.8358,30.0101
100440.0,1760100440,3.8769,0.2074,234,89.6915,0.8041,29.807
100500.0,1760100500,3.8628,0.2449,234,89.572,0.9461,29.4883
100560.0,1760100560,3.8743,0.1832,234,89.7718,0.7096,29.8469
100620.0,1760100620,3.8694,0.1892,234,89.7134,0.7319,29.9139
100680.0,1760100680,3.8708,0.0873,234,89.6178,0.3381,29.9317
100740.0,1760100740,3.8671,0.0646,235,89.6451,0.2499,29.7007
100800.0,1760100800,3.8709,0.1851,235,89.5392,0.7166,29.7316
100860.0,1760100860,3.8789,0.0945,235,89.5689,0.3664,30.1252
100920.0,1760100920,3.8721,0.0432,235,89.5997,0.1674,29.6826
100980.0,1760100980,3.855,0.0283,235,89.7328,0.109,29.8075
101040.0,1760101040,3.865,0.0118,235,89.5752,0.0458,29.5368
101100.0,1760101100,3.8574,-0.0062,235,89.6694,-0.024,29.7724
101160.0,1760101160,3.8741,-0.05,236,89.5671,-0.1938,29.3724
101220.0,1760101220,3.8766,-0.076,236,89.6219,-0.2945,29.586
101280.0,1760101280,3.8736,-0.0258,236,89.5828,-0.0998,29.3907
101340.0,1760101340,3.8631,-0.0608,236,89.656,-0.2347,29.5334
101400.0,1760101400,3.8725,0.0092,236,89.5355,0.0356,29.8572
101460.0,1760101460,3.8645,-0.0466,236,89.4447,-0.18,29.5085
101520.0,1760101520,3.8574,-0.063,236,89.4521,-0.2431,29.7816
101580.0,1760101580,3.8761,-0.1284,237,89.5124,-0.4979,29.9877
101640.0,1760101640,3.8762,-0.1123,237,89.4474,-0.4354,29.6596
101700.0,1760101700,3.8777,-0.1032,237,89.5725,-0.4002,29.8504
101760.0,1760101760,3.8613,-0.1004,237,89.4948,-0.3876,29.7493
101820.0,1760101820,3.8799,-0.1558,237,89.7145,-0.6044,29.7044
101880.0,1760101880,3.8611,-0.112,237,89.3781,-0.4323,29.7898
101940.0,1760101940,3.8729,-0.1803,237,89.526,-0.6984,30.056
102000.0,1760102000,3.8602,-0.1558,238,89.4121,-0.6015,29.5346
102060.0,1760102060,3.8629,-0.2347,238,89.4556,-0.9065,29.5268
102120.0,1760102120,3.8407,-0.3154,238,89.4991,-1.2115,29.5732
102180.0,1760102180,3.8605,-0.226,238,89.2946,-0.8723,29.8976
102240.0,1760102240,3.865,-0.2176,238,89.4924,-0.8411,29.9113
102300.0,1760102300,3.8602,-0.2396,238,89.6187,-0.9247,29.589
102360.0,1760102360,3.8804,-0.2616,238,89.4232,-1.015,29.2802
102420.0,1760102420,3.8511,-0.3144,239,89.4733,-1.2108,29.608
102480.0,1760102480,3.8569,-0.3515,239,89.5276,-1.3557,29.8755
102540.0,1760102540,3.8525,-0.2977,239,89.4257,-1.1468,29.7027
102600.0,1760102600,3.8553,-0.318,239,89.3856,-1.2259,29.7616
102660.0,1760102660,3.8701,-0.3813,239,89.2433,-1.4755,29.6647
102720.0,1760102720,3.8753,-0.3116,239,89.47,-1.2074,29.9095
102780.0,1760102780,3.8527,-0.4249,239,89.4031,-1.637,29.8591
102840.0,1760102840,3.8516,-0.4236,240,89.3247,-1.6314,29.8997
102900.0,1760102900,3.8473,-0.3261,240,89.4094,-1.2544,29.7293
102960.0,1760102960,3.8711,-0.3778,240,89.3462,-1.4627,29.8368
103020.0,1760103020,3.8688,-0.4524,240,89.3443,-1.7504,29.8762
103080.0,1760103080,3.8565,-0.4333,240,89.4288,-1.6711,29.5765
103140.0,1760103140,3.8424,-0.453,240,89.2671,-1.7405,29.8453
103200.0,1760103200,3.8437,-0.6109,240,89.4518,-2.3481,30.0482
103260.0,1760103260,3.857,-0.5317,241,89.2502,-2.0507,30.0504
103320.0,1760103320,3.8606,-0.5015,241,89.303,-1.9362,29.8712
103380.0,1760103380,3.835,-0.5293,241,89.5039,-2.0299,29.6099
103440.0,1760103440,3.8517,-0.5115,241,89.4344,-1.9699,29.6191
103500.0,1760103500,3.8701,-0.4795,241,89.3462,-1.8558,29.6615
103560.0,1760103560,3.8509,-0.5641,241,89.2575,-2.1724,29.8467
103620.0,1760103620,3.8676,-0.6128,241,89.2847,-2.3701,29.8159
103680.0,1760103680,3.859,-0.5554,242,89.3273,-2.1433,29.5623
103740.0,1760103740,3.8411,-0.5996,242,89.319,-2.303,29.5889
103800.0,1760103800,3.8485,-0.6024,242,89.3032,-2.3185,29.3899
103860.0,1760103860,3.8497,-0.6205,242,89.3026,-2.3886,29.1926
103920.0,1760103920,3.8409,-0.5049,242,89.2826,-1.9391,29.6901
103980.0,1760103980,3.8397,-0.7399,242,89.1792,-2.8409,30.3609
104040.0,1760104040,3.8644,-0.658,242,89.248,-2.5426,30.1831
104100.0,1760104100,3.8396,-0.6493,242,89.3574,-2.493,29.6135
104160.0,1760104160,3.8587,-0.6985,243,89.1697,-2.6954,29.8708
104220.0,1760104220,3.8436,-0.6246,243,89.259,-2.4008,29.481
104280.0,1760104280,3.8469,-0.639,243,89.2036,-2.458,29.5152
104340.0,1760104340,3.8527,-0.6918,243,89.2732,-2.6653,29.5726
104400.0,1760104400,3.8404,-0.7125,243,89.2284,-2.7364,29.7758
104460.0,1760104460,3.8523,-0.714,243,89.3729,-2.7506,29.7777
104520.0,1760104520,3.8253,-0.7229,243,89.2906,-2.7651,29.8639
104580.0,1760104580,3.8489,-0.7305,244,89.1405,-2.8118,29.9442
104640.0,1760104640,3.8201,-0.7448,244,89.2945,-2.8453,29.7477
104700.0,1760104700,3.8415,-0.7314,244,89.1744,-2.8096,29.8036
104760.0,1760104760,3.8519,-0.7147,244,89.1857,-2.7531,29.5562
104820.0,1760104820,3.8494,-0.8221,244,89.2526,-3.1645,29.5839
104880.0,1760104880,3.8294,-0.8211,244,89.1838,-3.1442,29.5441
104940.0,1760104940,3.8308,-0.8637,244,89.2903,-3.3086,29.9998
105000.0,1760105000,3.8344,-0.7405,245,89.1527,-2.8393,29.6956
105060.0,1760105060,3.8427,-0.7786,245,89.161,-2.9919,29.4113
105120.0,1760105120,3.8201,-0.7729,245,89.1539,-2.9526,29.7602
105180.0,1760105180,3.8398,-0.8765,245,89.1571,-3.3656,29.5977
105240.0,1760105240,3.8432,-0.7224,245,89.2863,-2.7764,30.048
105300.0,1760105300,3.8366,-0.8485,245,89.2447,-3.2554,29.6927
105360.0,1760105360,3.8447,-0.8158,245,89.3273,-3.1366,29.9103
105420.0,1760105420,3.8414,-0.7875,246,89.3681,-3.0249,29.9608
105480.0,1760105480,3.8319,-0.8852,246,89.1004,-3.3922,29.6219
105540.0,1760105540,3.8179,-0.8687,246,89.1848,-3.3166,29.8064
105600.0,1760105600,3.8377,-0.8376,246,89.0814,-3.2146,29.8686
105660.0,1760105660,3.8265,-0.7087,246,89.1096,-2.7119,29.6695
105720.0,1760105720,3.8298,-0.8413,246,89.1178,-3.222,29.8162
105780.0,1760105780,3.8398,-0.7806,246,89.0801,-2.9972,29.4209
105840.0,1760105840,3.8487,-0.8049,247,89.077,-3.0977,29.8086
105900.0,1760105900,3.834,-0.8508,247,89.1462,-3.2619,29.6287
105960.0,1760105960,3.839,-0.9224,247,89.057,-3.5413,29.8446
106020.0,1760106020,3.8194,-0.8235,247,89.2183,-3.1454,29.8709
106080.0,1760106080,3.8351,-0.9547,247,89.0742,-3.6615,29.917
106140.0,1760106140,3.8331,-0.8028,247,89.3691,-3.0774,29.7228
106200.0,1760106200,3.8442,-0.8757,247,89.105,-3.3663,29.8311
106260.0,1760106260,3.8263,-1.0207,248,89.1436,-3.9057,29.9477
106320.0,1760106320,3.8283,-0.9076,248,89.031,-3.4744,30.0098
106380.0,1760106380,3.842,-0.8599,248,89.268,-3.3038,29.657
106440.0,1760106440,3.8298,-0.9063,248,89.218,-3.4708,29.7249
106500.0,1760106500,3.8189,-0.8602,248,89.1491,-3.2851,29.8329
106560.0,1760106560,3.8544,-0.9398,248,89.0146,-3.6222,29.6032
106620.0,1760106620,3.8183,-0.9636,248,89.1362,-3.6793,29.4444
106680.0,1760106680,3.8274,-0.9027,249,89.0266,-3.455,29.7525
106740.0,1760106740,3.8322,-0.8981,249,89.2304,-3.4416,29.6
106800.0,1760106800,3.8307,-0.9174,249,89.1752,-3.5141,29.4062
106860.0,1760106860,3.8254,-0.8386,249,89.1152,-3.208,29.6759
106920.0,1760106920,3.824,-0.9423,249,88.9098,-3.6033,29.936
106980.0,1760106980,3.8236,-0.8836,249,89.0231,-3.3787,29.2679
107040.0,1760107040,3.8151,-0.8952,249,89.154,-3.4152,29.7985
107100.0,1760107100,3.8475,-0.9755,249,89.1932,-3.7531,29.1418
107160.0,1760107160,3.8234,-0.9623,250,89.1821,-3.6794,29.5496
107220.0,1760107220,3.83,-0.8943,250,88.9633,-3.4253,29.9342
107280.0,1760107280,3.8211,-0.7941,250,89.112,-3.0344,29.4112
107340.0,1760107340,3.8207,-0.8623,250,89.1664,-3.2944,29.5402
107400.0,1760107400,3.8182,-0.9753,250,88.9497,-3.7238,29.7561
107460.0,1760107460,3.8076,-1.042,250,89.0791,-3.9676,29.3044
107520.0,1760107520,3.8212,-0.8471,250,89.0989,-3.237,29.497
107580.0,1760107580,3.8181,-0.8856,251,89.0502,-3.3813,29.517
107640.0,1760107640,3.8328,-0.8205,251,88.9234,-3.1449,29.8153
107700.0,1760107700,3.8094,-0.9182,251,89.0429,-3.4976,29.2646
107760.0,1760107760,3.8152,-0.8529,251,89.0401,-3.2539,29.3739
107820.0,1760107820,3.8117,-0.8241,251,89.0518,-3.1413,29.2323
107880.0,1760107880,3.8345,-0.8846,251,89.0159,-3.3921,29.2501
107940.0,1760107940,3.8111,-0.8791,251,89.0228,-3.3503,29.6687
108000.0,1760108000,3.8252,-0.8518,252,89.0525,-3.2585,29.4174
108060.0,1760108060,3.8291,-0.8211,252,89.0884,-3.1439,29.267
108120.0,1760108120,3.8172,-0.8437,252,89.0259,-3.2208,29.2833
108180.0,1760108180,3.8045,-0.7889,252,89.0149,-3.0015,29.221
108240.0,1760108240,3.8045,-0.8551,252,89.0524,-3.2532,29.2824
108300.0,1760108300,3.8256,-0.8925,252,88.8886,-3.4145,29.1447
108360.0,1760108360,3.805,-0.7212,252,89.0778,-2.744,29.1993
108420.0,1760108420,3.821,-0.8439,253,89.0369,-3.2246,29.268
108480.0,1760108480,3.8179,-0.8355,253,89.0374,-3.19,29.1721
108540.0,1760108540,3.8205,-0.8036,253,89.1083,-3.0703,29.3196
108600.0,1760108600,3.82,-0.79,253,88.8725,-3.0176,29.3161
108660.0,1760108660,3.8056,-0.8054,253,88.8681,-3.0651,29.1596
108720.0,1760108720,3.8057,-0.7795,253,89.0451,-2.9666,29.2118
108780.0,1760108780,3.8222,-0.7729,253,89.0199,-2.9544,29.6575
108840.0,1760108840,3.8085,-0.7543,254,89.0313,-2.8729,29.6254
108900.0,1760108900,3.7867,-0.8728,254,88.9779,-3.3052,29.0757
108960.0,1760108960,3.8208,-0.6526,254,89.0652,-2.4935,28.9178
109020.0,1760109020,3.8038,-0.7455,254,89.0838,-2.8357,28.9535
109080.0,1760109080,3.8183,-0.7004,254,89.045,-2.6742,29.3311
109140.0,1760109140,3.827,-0.7894,254,88.9825,-3.0208,29.1015
109200.0,1760109200,3.8122,-0.7349,254,88.8318,-2.8014,29.1759
109260.0,1760109260,3.8228,-0.7356,255,89.059,-2.812,29.5182
109320.0,1760109320,3.8143,-0.6189,255,89.0922,-2.3608,29.0137
109380.0,1760109380,3.8281,-0.712,255,89.043,-2.7256,29.2218
109440.0,1760109440,3.8008,-0.6349,255,88.918,-2.413,29.1132
109500.0,1760109500,3.8116,-0.6952,255,89.0392,-2.6498,28.9299
109560.0,1760109560,3.8183,-0.675,255,89.051,-2.5773,29.2335
109620.0,1760109620,3.8096,-0.6541,255,89.1037,-2.4921,28.8253
109680.0,1760109680,3.8218,-0.567,256,88.9057,-2.167,29.1837
109740.0,1760109740,3.806,-0.7149,256,88.9545,-2.7207,28.9068
109800.0,1760109800,3.8311,-0.6751,256,89.0291,-2.5865,28.8871
109860.0,1760109860,3.8311,-0.6955,256,88.9706,-2.6647,28.7715
109920.0,1760109920,3.812,-0.6412,256,88.8733,-2.4442,28.751
109980.0,1760109980,3.8151,-0.6159,256,88.9924,-2.3496,28.8204
110040.0,1760110040,3.8213,-0.6443,256,89.0021,-2.4622,28.4324
110100.0,1760110100,3.7971,-0.5885,256,88.9594,-2.2345,28.8175
110160.0,1760110160,3.7957,-0.6405,257,88.9664,-2.4312,28.7943
110220.0,1760110220,3.821,-0.5785,257,88.9246,-2.2106,28.9945
110280.0,1760110280,3.8116,-0.4553,257,89.0599,-1.7355,28.8126
110340.0,1760110340,3.8055,-0.4827,257,88.8659,-1.837,28.5985
110400.0,1760110400,3.8078,-0.4809,257,88.8873,-1.8313,28.637
110460.0,1760110460,3.7838,-0.5277,257,88.9314,-1.9969,28.7093
110520.0,1760110520,3.8059,-0.5416,257,88.997,-2.0611,29.0546
110580.0,1760110580,3.7992,-0.5087,258,88.8031,-1.9327,28.5567
110640.0,1760110640,3.8158,-0.4408,258,88.8141,-1.6821,28.513
110700.0,1760110700,3.8161,-0.382,258,88.752,-1.4578,28.3742
110760.0,1760110760,3.8125,-0.367,258,88.9136,-1.399,28.2815
110820.0,1760110820,3.8101,-0.3671,258,88.8174,-1.3986,28.6295
110880.0,1760110880,3.7913,-0.4219,258,88.872,-1.5996,28.6426
110940.0,1760110940,3.8124,-0.3701,258,88.9515,-1.411,28.8071
111000.0,1760111000,3.8121,-0.3736,259,88.843,-1.4243,28.7517
111060.0,1760111060,3.8185,-0.3537,259,88.9085,-1.3506,28.9969
111120.0,1760111120,3.8269,-0.2278,259,88.8617,-0.8718,28.392
111180.0,1760111180,3.789,-0.4037,259,88.935,-1.5295,28.4854
111240.0,1760111240,3.8018,-0.3131,259,88.9148,-1.1905,28.195
111300.0,1760111300,3.7977,-0.2266,259,88.8168,-0.8604,28.5151
111360.0,1760111360,3.8069,-0.3461,259,88.8541,-1.3176,28.4851
111420.0,1760111420,3.8057,-0.2906,260,88.9464,-1.1059,28.5372
111480.0,1760111480,3.8028,-0.2704,260,88.8897,-1.0282,28.153
111540.0,1760111540,3.8146,-0.2405,260,88.7417,-0.9175,28.4172
111600.0,1760111600,3.7941,-0.2945,260,88.901,-1.1175,28.4211
111660.0,1760111660,3.7939,-0.1703,260,88.7569,-0.6461,28.2985
111720.0,1760111720,3.7949,-0.152,260,88.9517,-0.5769,28.1093
111780.0,1760111780,3.8013,-0.1451,260,88.9156,-0.5517,28.4683
111840.0,1760111840,3.7923,-0.1992,261,88.8517,-0.7556,28.6737
111900.0,1760111900,3.8039,-0.1365,261,88.836,-0.5193,27.9814
111960.0,1760111960,3.8025,-0.1709,261,88.8014,-0.6498,28.365
112020.0,1760112020,3.7966,-0.1276,261,88.8671,-0.4844,27.6007
112080.0,1760112080,3.8127,0.0117,261,88.7778,0.0446,28.2072
112140.0,1760112140,3.8036,-0.0762,261,88.8209,-0.2898,27.741
112200.0,1760112200,3.815,-0.1253,261,88.8663,-0.4781,28.0393
112260.0,1760112260,3.8018,-0.0419,262,88.7461,-0.1592,27.8048
112320.0,1760112320,3.8035,-0.1034,262,88.7361,-0.3933,28.0635
112380.0,1760112380,3.7978,-0.0807,262,88.6842,-0.3064,28.2461
112440.0,1760112440,3.8034,-0.0577,262,88.6888,-0.2195,27.6785
112500.0,1760112500,3.8102,-0.0128,262,88.6219,-0.0487,27.932
112560.0,1760112560,3.8,0.0714,262,88.8206,0.2712,27.9381
112620.0,1760112620,3.8097,0.0685,262,88.901,0.261,28.3446
112680.0,1760112680,3.7962,0.0808,263,88.8643,0.3067,28.1145
112740.0,1760112740,3.8107,0.0148,263,88.6141,0.0562,27.7299
112800.0,1760112800,3.7983,0.0577,263,88.796,0.219,27.8953
112860.0,1760112860,3.8129,0.1133,263,88.8456,0.4321,28.3353
112920.0,1760112920,3.8042,0.0833,263,88.689,0.3169,28.1328
112980.0,1760112980,3.8191,0.1157,263,88.7273,0.442,27.8222
113040.0,1760113040,3.7915,0.1666,263,88.5521,0.6318,27.9831
113100.0,1760113100,3.7892,0.142,263,88.7276,0.538,27.9598
113160.0,1760113160,3.7973,0.1856,264,88.6147,0.7046,27.924
113220.0,1760113220,3.7901,0.2687,264,88.7091,1.0183,27.746
113280.0,1760113280,3.7895,0.1952,264,88.5616,0.7395,27.8837
113340.0,1760113340,3.8104,0.2774,264,88.7232,1.0569,28.3528
113400.0,1760113400,3.8044,0.261,264,88.7549,0.9929,27.9756
