Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
22230.0,1760022230,3.8263,-0.3176,259,89.3816,-1.2151,28.5824
22260.0,1760022260,3.8032,-0.2375,259,89.2648,-0.9033,28.1516
22290.0,1760022290,3.8072,-0.2755,260,89.1838,-1.0488,28.3002
22320.0,1760022320,3.7889,-0.2484,260,89.1675,-0.941,28.5059
22350.0,1760022350,3.807,-0.2405,260,89.3741,-0.9157,28.0668
22380.0,1760022380,3.8009,-0.1722,261,89.3183,-0.6544,28.4213
22410.0,1760022410,3.7984,-0.1954,261,89.2345,-0.7422,28.1225
22440.0,1760022440,3.8148,-0.0998,262,89.1403,-0.3807,28.0319
22470.0,1760022470,3.813,-0.0128,262,89.2182,-0.049,27.8393
22500.0,1760022500,3.8006,-0.0305,262,89.2176,-0.1159,27.9884
22530.0,1760022530,3.8213,0.0842,263,89.1011,0.3219,28.1943
22560.0,1760022560,3.8185,0.1075,263,89.1042,0.4104,28.2003
22590.0,1760022590,3.8248,0.0953,263,89.0922,0.3645,28.4457
22620.0,1760022620,3.7981,0.1374,264,89.0772,0.5218,28.0012
22650.0,1760022650,3.7919,0.155,264,88.9877,0.5878,28.0406
22680.0,1760022680,3.8058,0.2689,264,88.9845,1.0232,27.8128
22710.0,1760022710,3.8056,0.2384,265,89.2218,0.9073,28.343
22740.0,1760022740,3.8093,0.3793,265,89.1461,1.4448,28.1236
22770.0,1760022770,3.7995,0.3817,265,89.0508,1.4503,27.9491
22800.0,1760022800,3.7974,0.3834,266,88.9936,1.4561,27.6278
22830.0,1760022830,3.8164,0.417,266,88.9501,1.5915,28.1614
22860.0,1760022860,3.8192,0.5537,266,88.8772,2.1148,28.0984
22890.0,1760022890,3.8134,0.397,267,88.994,1.514,28.1324
22920.0,1760022920,3.8019,0.562,267,88.8718,2.1367,28.1001
22950.0,1760022950,3.7964,0.5411,267,88.995,2.0544,28.0074
22980.0,1760022980,3.8167,0.5932,268,88.7629,2.2639,27.679
23010.0,1760023010,3.8206,0.4996,268,88.8911,1.9088,28.0593
23040.0,1760023040,3.7924,0.6916,269,88.8481,2.6227,27.9732
23070.0,1760023070,3.8147,0.6793,269,88.7809,2.5913,28.0669
23100.0,1760023100,3.7922,0.7291,269,88.848,2.7651,27.9526
23130.0,1760023130,3.8307,0.6731,270,88.8284,2.5783,27.9606
23160.0,1760023160,3.814,0.7352,270,89.0149,2.8039,28.3619
23190.0,1760023190,3.8197,0.7875,270,88.7423,3.0078,28.1998
23220.0,1760023220,3.8156,0.8399,271,88.8688,3.2049,28.0901
23250.0,1760023250,3.8116,0.7625,271,88.6969,2.9065,27.5466
23280.0,1760023280,3.8073,0.8932,271,88.6975,3.4009,28.0278
23310.0,1760023310,3.8196,0.8746,272,88.7018,3.3406,28.3782
23340.0,1760023340,3.8202,0.8228,272,88.6826,3.1432,27.3844
23370.0,1760023370,3.8026,0.8715,272,88.5916,3.314,28.0521
23400.0,1760023400,3.8232,0.9247,273,88.6259,3.5354,28.0316
23430.0,1760023430,3.8235,0.9032,273,88.5922,3.4532,28.0784
23460.0,1760023460,3.8014,0.9719,273,88.7935,3.6945,27.8901
23490.0,1760023490,3.8468,0.8461,274,88.5476,3.2549,27.7921
23520.0,1760023520,3.8179,0.9335,274,88.4848,3.564,27.9261
23550.0,1760023550,3.8162,0.9238,274,88.5434,3.5254,27.8874
23580.0,1760023580,3.8187,1.0281,275,88.6655,3.926,27.6429
23610.0,1760023610,3.8186,0.8371,275,88.4543,3.1967,27.5658
23640.0,1760023640,3.8274,0.8582,276,88.4782,3.2846,27.8228
23670.0,1760023670,3.8409,0.8362,276,88.3341,3.2116,27.7055
23700.0,1760023700,3.832,0.8839,276,88.4914,3.3872,27.5862
23730.0,1760023730,3.8134,0.9444,277,88.4662,3.6015,27.4655
23760.0,1760023760,3.8209,0.9858,277,88.4821,3.7668,27.812
23790.0,1760023790,3.8421,0.8287,277,88.4155,3.184,27.6267
23820.0,1760023820,3.8457,0.8745,278,88.459,3.3629,27.4902
23850.0,1760023850,3.8301,0.775,278,88.4294,2.9683,27.5164
23880.0,1760023880,3.826,0.8947,278,88.277,3.4232,27.4929
23910.0,1760023910,3.8306,0.867,279,88.3253,3.3213,27.3217
23940.0,1760023940,3.814,0.8856,279,88.2154,3.3776,27.7167
23970.0,1760023970,3.8513,0.8128,279,88.4622,3.1303,27.5568
24000.0,1760024000,3.8482,0.7608,280,88.1835,2.9277,27.433
24030.0,1760024030,3.8291,0.7006,280,88.1611,2.6828,27.3689
24060.0,1760024060,3.856,0.745,280,88.2105,2.8726,27.12
24090.0,1760024090,3.8451,0.8141,281,88.2907,3.1303,27.4308
24120.0,1760024120,3.837,0.6474,281,88.0845,2.4841,27.274
24150.0,1760024150,3.8385,0.7113,281,88.0993,2.7303,26.976
24180.0,1760024180,3.8393,0.6147,282,88.0868,2.3601,27.1947
24210.0,1760024210,3.8353,0.6053,282,88.2637,2.3217,27.3954
24240.0,1760024240,3.851,0.581,283,88.1258,2.2375,26.7787
24270.0,1760024270,3.8448,0.6331,283,88.1056,2.4341,26.9019
24300.0,1760024300,3.834,0.5621,283,88.0682,2.1552,27.1302
24330.0,1760024330,3.8294,0.5045,284,88.2717,1.932,26.8786
24360.0,1760024360,3.8438,0.4048,284,87.9889,1.5558,26.8014
24390.0,1760024390,3.8583,0.3432,284,88.1359,1.3242,26.8638
24420.0,1760024420,3.8393,0.3497,285,88.1092,1.3425,26.7692
24450.0,1760024450,3.8556,0.3657,285,87.9627,1.4098,26.9518
24480.0,1760024480,3.8582,0.3147,285,88.0733,1.2143,27.0426
24510.0,1760024510,3.8545,0.2658,286,88.0807,1.0245,26.7546
24540.0,1760024540,3.8753,0.2067,286,87.9389,0.8011,26.6477
24570.0,1760024570,3.8563,0.1784,286,88.0779,0.6879,26.5355
24600.0,1760024600,3.8534,0.1271,287,87.9442,0.4897,25.8436
24630.0,1760024630,3.8599,0.0473,287,87.8665,0.1826,26.2582
24660.0,1760024660,3.8743,0.1057,287,87.9273,0.4095,26.4143
24690.0,1760024690,3.852,0.0019,288,87.9879,0.0072,26.5112
24720.0,1760024720,3.8766,0.0078,288,87.8624,0.0301,26.128
24750.0,1760024750,3.8766,-0.0093,288,87.9678,-0.0361,26.4547
24780.0,1760024780,3.8638,-0.0584,289,87.9581,-0.2258,26.4248
24810.0,1760024810,3.859,-0.1374,289,87.8434,-0.5304,26.9386
24840.0,1760024840,3.867,-0.04,290,87.9013,-0.1546,26.5936
24870.0,1760024870,3.872,-0.1664,290,87.8496,-0.6441,26.3661
24900.0,1760024900,3.8707,-0.1418,290,87.8643,-0.549,26.5129
24930.0,1760024930,3.8769,-0.3025,291,87.8947,-1.1729,26.5519
24960.0,1760024960,3.8942,-0.3542,291,87.9063,-1.3794,26.6569
24990.0,1760024990,3.8661,-0.3526,291,87.8475,-1.3631,26.6343
25020.0,1760025020,3.8718,-0.3934,292,87.8341,-1.5232,26.5049
25050.0,1760025050,3.8662,-0.3485,292,87.8991,-1.3475,26.4102
25080.0,1760025080,3.8612,-0.4799,292,87.7508,-1.8531,26.4757
25110.0,1760025110,3.8756,-0.4485,293,87.8597,-1.7381,26.4875
25140.0,1760025140,3.8706,-0.5233,293,87.8872,-2.0256,26.8969
25170.0,1760025170,3.8789,-0.4371,293,87.8947,-1.6956,26.8285
25200.0,1760025200,3.8573,-0.5706,294,87.8263,-2.2009,26.8863
25230.0,1760025230,3.8805,-0.5224,294,87.9238,-2.027,26.2309
25260.0,1760025260,3.882,-0.5968,294,87.8563,-2.3166,26.8758
25290.0,1760025290,3.8658,-0.6266,295,87.8807,-2.4223,26.9705
25320.0,1760025320,3.8827,-0.6651,295,87.7127,-2.5825,26.5447
25350.0,1760025350,3.8733,-0.6512,295,87.7097,-2.5223,26.5741
25380.0,1760025380,3.8696,-0.7203,296,87.6781,-2.7872,27.3107
25410.0,1760025410,3.8528,-0.7588,296,87.7383,-2.9234,26.4279
25440.0,1760025440,3.8758,-0.8031,297,87.7594,-3.1127,26.7253
25470.0,1760025470,3.8764,-0.7705,297,87.6616,-2.9866,26.708
25500.0,1760025500,3.8809,-0.7846,297,87.7799,-3.0448,26.5118
25530.0,1760025530,3.8725,-0.8481,298,87.7696,-3.2842,26.549
25560.0,1760025560,3.8597,-0.9346,298,87.6784,-3.6072,26.8505
25590.0,1760025590,3.8717,-0.8193,298,87.6893,-3.1721,26.9288
25620.0,1760025620,3.8964,-0.8653,299,87.77,-3.3717,26.9385
25650.0,1760025650,3.9039,-0.9206,299,87.7651,-3.594,26.7362
25680.0,1760025680,3.8914,-0.9213,299,87.7747,-3.585,26.9315
25710.0,1760025710,3.8822,-0.8759,300,87.7591,-3.4002,26.9531
25740.0,1760025740,3.8772,-0.8139,300,87.6224,-3.1558,26.3723
25770.0,1760025770,3.8817,-0.9282,300,87.7269,-3.6031,26.666
25800.0,1760025800,3.8683,-0.9304,301,87.6149,-3.5993,26.8224
25830.0,1760025830,3.8735,-0.8938,301,87.7186,-3.4622,26.3124
25860.0,1760025860,3.8845,-0.9409,301,87.7198,-3.6549,26.9255
25890.0,1760025890,3.8667,-0.8573,302,87.763,-3.3151,26.4062
25920.0,1760025920,3.8845,-0.9291,302,87.6064,-3.6089,26.8855
25950.0,1760025950,3.8901,-0.8342,303,87.5506,-3.2451,27.0283
25980.0,1760025980,3.8952,-0.8525,303,87.5652,-3.3208,27.0514
26010.0,1760026010,3.8548,-0.849,303,87.6346,-3.2726,26.7824
26040.0,1760026040,3.8752,-0.9125,304,87.5818,-3.5363,26.5773
26070.0,1760026070,3.8794,-0.9008,304,87.6911,-3.4944,26.6492
26100.0,1760026100,3.8721,-0.8361,304,87.4744,-3.2377,26.6186
26130.0,1760026130,3.885,-0.9005,305,87.5408,-3.4985,26.4419
26160.0,1760026160,3.8688,-0.8289,305,87.4777,-3.2068,26.7429
26190.0,1760026190,3.8637,-0.774,305,87.5281,-2.9903,26.7595
26220.0,1760026220,3.8459,-0.8384,306,87.5277,-3.2244,26.5388
26250.0,1760026250,3.8822,-0.7068,306,87.4943,-2.7438,26.8871
26280.0,1760026280,3.8727,-0.9279,306,87.4976,-3.5935,26.2746
26310.0,1760026310,3.8639,-0.5775,307,87.5148,-2.2314,26.531
26340.0,1760026340,3.8895,-0.6684,307,87.5551,-2.5999,26.6491
26370.0,1760026370,3.8731,-0.6838,307,87.4795,-2.6482,26.5003
26400.0,1760026400,3.8765,-0.6141,308,87.3435,-2.3807,26.3289
26430.0,1760026430,3.867,-0.6775,308,87.386,-2.6198,26.1608
26460.0,1760026460,3.8539,-0.6618,308,87.4503,-2.5505,26.2623
26490.0,1760026490,3.8665,-0.5287,309,87.3565,-2.0441,26.2614
26520.0,1760026520,3.8612,-0.4763,309,87.4556,-1.8392,25.9984
26550.0,1760026550,3.8647,-0.5193,310,87.3559,-2.007,26.1079
26580.0,1760026580,3.8628,-0.4871,310,87.3339,-1.8814,26.1513
26610.0,1760026610,3.8453,-0.4739,310,87.3957,-1.8224,26.44
26640.0,1760026640,3.8712,-0.4101,311,87.1478,-1.5877,26.4215
26670.0,1760026670,3.858,-0.4409,311,87.3468,-1.7012,26.5663
26700.0,1760026700,3.8383,-0.4303,311,87.3406,-1.6517,26.2997
26730.0,1760026730,3.8444,-0.3061,312,87.1893,-1.1769,26.3831
26760.0,1760026760,3.8586,-0.2948,312,87.183,-1.1377,26.2538
26790.0,1760026790,3.8595,-0.1632,312,87.1907,-0.6297,26.1123
26820.0,1760026820,3.8503,-0.2069,313,87.1992,-0.7965,25.6793
26850.0,1760026850,3.8528,-0.1151,313,87.0938,-0.4433,26.1534
26880.0,1760026880,3.8374,-0.1364,313,87.1311,-0.5235,26.0553
26910.0,1760026910,3.8491,-0.102,314,87.1258,-0.3925,26.1076
26940.0,1760026940,3.8519,-0.0837,314,86.9753,-0.3223,26.3229
26970.0,1760026970,3.8379,-0.0805,314,86.9896,-0.309,26.095
27000.0,1760027000,3.8277,-0.0573,315,87.0841,-0.2192,25.9908
27030.0,1760027030,3.8479,0.1107,315,86.9188,0.426,26.2799
27060.0,1760027060,3.8541,0.0915,315,87.0274,0.3528,26.0524
27090.0,1760027090,3.843,0.1765,316,86.8917,0.6781,26.5609
27120.0,1760027120,3.8468,0.1894,316,86.9106,0.7285,26.1659
27150.0,1760027150,3.8346,0.1143,317,86.8369,0.4384,26.2498
27180.0,1760027180,3.8425,0.1881,317,86.8371,0.723,26.0101
27210.0,1760027210,3.8272,0.284,317,86.8642,1.087,26.3168
27240.0,1760027240,3.8162,0.3338,318,86.8519,1.2737,26.3214
27270.0,1760027270,3.8285,0.331,318,86.7823,1.2671,26.5067
27300.0,1760027300,3.8392,0.4296,318,86.8994,1.6492,26.9229
27330.0,1760027330,3.8349,0.558,319,86.8157,2.1399,27.063
27360.0,1760027360,3.8423,0.5237,319,86.7847,2.0124,26.7781
27390.0,1760027390,3.8443,0.4899,319,86.6923,1.8831,26.6757
27420.0,1760027420,3.8221,0.4803,320,86.7099,1.8356,26.4701
27450.0,1760027450,3.8245,0.6202,320,86.8185,2.3719,26.6714
27480.0,1760027480,3.8441,0.6777,320,86.6673,2.6051,26.9498
27510.0,1760027510,3.8302,0.614,321,86.726,2.3517,26.9387
27540.0,1760027540,3.8129,0.6165,321,86.5938,2.3507,26.6084
27570.0,1760027570,3.8193,0.6492,321,86.6897,2.4796,26.489
27600.0,1760027600,3.8235,0.7108,322,86.7885,2.7178,26.7007
27630.0,1760027630,3.8076,0.7327,322,86.7472,2.7898,26.9981
27660.0,1760027660,3.8251,0.7285,322,86.5059,2.7868,27.2678
27690.0,1760027690,3.8208,0.7356,323,86.6413,2.8105,26.9986
27720.0,1760027720,3.8067,0.7114,323,86.4363,2.7082,27.2198
27750.0,1760027750,3.8123,0.7461,324,86.5352,2.8445,27.2527
27780.0,1760027780,3.8291,0.8253,324,86.645,3.1603,27.0931
27810.0,1760027810,3.8228,0.8525,324,86.5395,3.2588,27.2354
27840.0,1760027840,3.8018,0.9071,325,86.4085,3.4485,27.04
27870.0,1760027870,3.8238,0.8803,325,86.6073,3.3661,27.3302
27900.0,1760027900,3.8044,0.7883,325,86.4523,2.999,27.4509
27930.0,1760027930,3.7945,0.8783,326,86.4869,3.3327,27.0146
27960.0,1760027960,3.8156,0.8975,326,86.4432,3.4245,27.1558
27990.0,1760027990,3.8023,0.8493,326,86.4769,3.2294,27.1534
28020.0,1760028020,3.82,0.9381,327,86.3449,3.5836,27.1224
28050.0,1760028050,3.7984,0.8719,327,86.4962,3.3119,27.2745
28080.0,1760028080,3.799,0.8975,327,86.4502,3.4095,27.1408
28110.0,1760028110,3.8032,0.9303,328,86.289,3.5382,27.203
28140.0,1760028140,3.8049,0.8097,328,86.4236,3.0809,27.2125
28170.0,1760028170,3.7998,0.9941,328,86.2987,3.7776,27.2828
28200.0,1760028200,3.797,0.8632,329,86.3124,3.2778,27.2645
28230.0,1760028230,3.8012,0.8665,329,86.4088,3.2937,27.1969
28260.0,1760028260,3.8195,0.8441,329,86.3525,3.2238,27.2313
28290.0,1760028290,3.8192,0.8893,330,86.2803,3.3962,27.642
28320.0,1760028320,3.7862,0.9436,330,86.1904,3.5725,27.1607
28350.0,1760028350,3.7961,0.8928,331,86.3721,3.389,27.6381
28380.0,1760028380,3.7928,0.9051,331,86.3927,3.4328,27.4896
28410.0,1760028410,3.801,0.7328,331,86.3012,2.7854,27.2941
28440.0,1760028440,3.7967,0.7537,332,86.2108,2.8615,27.429
28470.0,1760028470,3.7931,0.7776,332,86.416,2.9496,27.5581
28500.0,1760028500,3.8028,0.8471,332,86.348,3.2214,27.3222
28530.0,1760028530,3.8092,0.7323,333,86.4575,2.7893,27.642
28560.0,1760028560,3.7979,0.7113,333,86.2096,2.7016,27.4501
28590.0,1760028590,3.7905,0.6653,333,86.1739,2.5217,27.6445
28620.0,1760028620,3.7729,0.6717,334,86.1777,2.5342,27.5937
28650.0,1760028650,3.7889,0.6941,334,86.3504,2.63,27.6832
28680.0,1760028680,3.8084,0.6317,334,86.2171,2.4059,27.1386
28710.0,1760028710,3.7766,0.6198,335,86.147,2.3406,27.7134
28740.0,1760028740,3.7939,0.4634,335,86.304,1.7582,27.2479
28770.0,1760028770,3.8124,0.5677,335,86.3562,2.1644,27.3724
28800.0,1760028800,3.7788,0.4978,336,86.3661,1.8811,27.2549
28830.0,1760028830,3.7907,0.4973,336,86.2787,1.885,27.5834
28860.0,1760028860,3.7917,0.4761,336,86.2821,1.8051,27.2364
28890.0,1760028890,3.8178,0.4156,337,86.264,1.5866,27.5461
28920.0,1760028920,3.7939,0.3327,337,86.1132,1.2621,27.4127
28950.0,1760028950,3.7934,0.282,338,86.1512,1.0698,27.4779
28980.0,1760028980,3.7915,0.2869,338,86.0982,1.0879,27.093
29010.0,1760029010,3.7857,0.1322,338,86.1917,0.5006,27.2436
29040.0,1760029040,3.7909,0.2064,339,86.256,0.7825,27.5677
29070.0,1760029070,3.7834,0.2016,339,86.1116,0.7627,27.0778
29100.0,1760029100,3.7919,0.0681,339,86.1273,0.2583,27.7834
29130.0,1760029130,3.7731,0.1511,340,86.2401,0.57,27.6119
29160.0,1760029160,3.7827,0.1158,340,86.2805,0.438,27.4308
29190.0,1760029190,3.8044,-0.0376,340,86.2216,-0.1432,27.1211
29220.0,1760029220,3.7952,-0.0197,341,86.1197,-0.0749,27.5255
29250.0,1760029250,3.8097,-0.0187,341,86.1862,-0.0711,27.6647
29280.0,1760029280,3.7931,-0.0716,341,86.0284,-0.2714,27.318
29310.0,1760029310,3.8102,-0.1033,342,86.307,-0.3936,27.7304
29340.0,1760029340,3.7926,-0.1361,342,86.1934,-0.5161,27.756
29370.0,1760029370,3.7728,-0.1973,342,85.9059,-0.7442,27.5155
29400.0,1760029400,3.791,-0.2212,343,86.0986,-0.8384,27.6036
29430.0,1760029430,3.8037,-0.1692,343,86.1493,-0.6434,27.3315
29460.0,1760029460,3.8041,-0.2681,343,85.9224,-1.0197,27.549
29490.0,1760029490,3.7945,-0.2935,344,86.0543,-1.1136,27.8318
29520.0,1760029520,3.7778,-0.3779,344,85.9259,-1.4276,27.5152
29550.0,1760029550,3.7882,-0.3623,345,86.0542,-1.3725,27.974
29580.0,1760029580,3.7984,-0.4012,345,85.9709,-1.5241,28.4099
29610.0,1760029610,3.7985,-0.4548,345,86.0292,-1.7275,28.2259
29640.0,1760029640,3.8028,-0.5415,346,85.9367,-2.0593,28.0068
29670.0,1760029670,3.7972,-0.5915,346,85.9652,-2.246,28.3938
29700.0,1760029700,3.8151,-0.5314,346,86.0441,-2.0272,28.4199
29730.0,1760029730,3.8126,-0.5013,347,85.9085,-1.9113,28.0251
29760.0,1760029760,3.8061,-0.6193,347,86.0119,-2.3571,28.8127
29790.0,1760029790,3.8055,-0.6957,347,86.0206,-2.6475,28.3097
29820.0,1760029820,3.8017,-0.6236,348,85.834,-2.3709,28.425
29850.0,1760029850,3.8022,-0.6664,348,85.8199,-2.534,28.1477
29880.0,1760029880,3.813,-0.7415,348,85.6586,-2.8272,28.4272
29910.0,1760029910,3.807,-0.6657,349,85.9164,-2.5342,28.555
29940.0,1760029940,3.7973,-0.8101,349,85.8963,-3.076,28.4545
29970.0,1760029970,3.8084,-0.7793,349,85.7348,-2.9678,29.1049
30000.0,1760030000,3.8095,-0.7168,350,85.7698,-2.7308,28.7
30030.0,1760030030,3.7983,-0.8723,350,85.809,-3.3133,28.8394
30060.0,1760030060,3.8064,-0.7951,350,85.6744,-3.0265,28.5779
30090.0,1760030090,3.7912,-0.8123,351,85.8718,-3.0796,28.9156
30120.0,1760030120,3.795,-0.9462,351,85.8202,-3.5906,28.8648
30150.0,1760030150,3.8176,-0.8546,352,85.6769,-3.2625,28.1974
30180.0,1760030180,3.8055,-0.8993,352,85.7857,-3.4223,28.5689
30210.0,1760030210,3.8204,-0.8824,352,85.6905,-3.3711,28.9282
30240.0,1760030240,3.8244,-0.9276,353,85.6736,-3.5476,28.9278
30270.0,1760030270,3.8158,-0.8742,353,85.7878,-3.3358,29.1457
30300.0,1760030300,3.8095,-0.9259,353,85.7349,-3.5273,29.1322
30330.0,1760030330,3.824,-0.884,354,85.6987,-3.3806,29.0292
30360.0,1760030360,3.8303,-0.9248,354,85.5746,-3.5421,28.8582
30390.0,1760030390,3.8169,-0.8682,354,85.5929,-3.3139,28.9202
30420.0,1760030420,3.8281,-1.011,355,85.4828,-3.8704,29.2868
30450.0,1760030450,3.8083,-0.8534,355,85.5987,-3.25,28.8422
30480.0,1760030480,3.8205,-0.8496,355,85.5479,-3.2458,29.2689
30510.0,1760030510,3.8387,-0.8693,356,85.4711,-3.3371,29.3728
30540.0,1760030540,3.8136,-0.8546,356,85.4805,-3.2591,29.356
30570.0,1760030570,3.8402,-0.8807,356,85.4168,-3.382,28.8826
30600.0,1760030600,3.8168,-0.8016,357,85.398,-3.0596,28.9124
30630.0,1760030630,3.8405,-0.7919,357,85.4346,-3.0413,29.4008
30660.0,1760030660,3.8491,-0.8637,357,85.4798,-3.3246,29.0211
30690.0,1760030690,3.8322,-0.8395,358,85.3877,-3.2171,29.4653
30720.0,1760030720,3.8514,-0.7734,358,85.337,-2.9788,29.2289
30750.0,1760030750,3.8263,-0.6768,359,85.3818,-2.5896,28.8974
30780.0,1760030780,3.8427,-0.7339,359,85.3281,-2.82,29.1734
30810.0,1760030810,3.854,-0.7024,359,85.3105,-2.7071,29.2005
30840.0,1760030840,3.8402,-0.6343,360,85.1071,-2.4358,29.2531
30870.0,1760030870,3.8362,-0.6425,360,85.2373,-2.4646,29.1601
30900.0,1760030900,3.8415,-0.646,360,85.1323,-2.4816,29.2768
30930.0,1760030930,3.8507,-0.6196,361,85.2208,-2.3859,29.2691
30960.0,1760030960,3.8419,-0.5899,361,85.056,-2.2663,29.4928
30990.0,1760030990,3.8494,-0.6617,361,85.2346,-2.5471,29.479
31020.0,1760031020,3.8376,-0.5362,362,85.0993,-2.0577,29.1621
31050.0,1760031050,3.8249,-0.5378,362,85.0189,-2.0569,29.3057
31080.0,1760031080,3.8381,-0.4523,362,84.9449,-1.7358,29.1946
31110.0,1760031110,3.8403,-0.5207,363,85.0294,-1.9998,29.4517
31140.0,1760031140,3.8557,-0.338,363,84.9126,-1.3032,28.8405
31170.0,1760031170,3.8426,-0.4323,363,84.9955,-1.6613,29.0828
31200.0,1760031200,3.8399,-0.3113,364,85.1345,-1.1955,29.0842
31230.0,1760031230,3.8556,-0.3539,364,85.0436,-1.3644,29.1885
31260.0,1760031260,3.8615,-0.3571,365,84.9931,-1.3788,29.5038
31290.0,1760031290,3.8491,-0.2005,365,84.9021,-0.7718,29.2238
31320.0,1760031320,3.8578,-0.1872,365,85.0225,-0.7222,28.9114
31350.0,1760031350,3.8485,-0.1264,366,84.9106,-0.4863,29.3092
31380.0,1760031380,3.8492,-0.1924,366,84.985,-0.7405,29.1524
31410.0,1760031410,3.8387,-0.0748,366,84.9642,-0.2871,29.032
31440.0,1760031440,3.8664,-0.0623,367,84.9869,-0.241,29.2928
31470.0,1760031470,3.85,0.0353,367,84.811,0.1361,29.1103
31500.0,1760031500,3.8596,0.0207,367,84.8206,0.0801,29.3197
31530.0,1760031530,3.8781,0.0539,368,84.9328,0.209,29.3139
31560.0,1760031560,3.8478,0.0665,368,84.7319,0.2558,29.0039
31590.0,1760031590,3.8462,0.1455,368,84.917,0.5596,29.2215
31620.0,1760031620,3.8595,0.1829,369,84.6905,0.7059,29.0639
31650.0,1760031650,3.8644,0.1837,369,84.8682,0.7099,29.5471
31680.0,1760031680,3.8578,0.2592,369,84.6835,0.9998,29.5132
31710.0,1760031710,3.8727,0.2514,370,84.7563,0.9736,29.226
31740.0,1760031740,3.8577,0.2628,370,84.8354,1.0139,29.5083
31770.0,1760031770,3.8567,0.4396,370,84.7626,1.6954,29.6395
31800.0,1760031800,3.8528,0.3338,371,84.6606,1.2862,29.7443
31830.0,1760031830,3.8873,0.4334,371,84.8255,1.6846,29.6451
31860.0,1760031860,3.8646,0.5193,372,84.6772,2.007,30.0031
31890.0,1760031890,3.8634,0.4644,372,84.794,1.794,29.8231
31920.0,1760031920,3.8764,0.5571,372,84.6454,2.1597,29.8351
31950.0,1760031950,3.872,0.5268,373,84.9108,2.0398,30.2699
31980.0,1760031980,3.8652,0.6269,373,84.7163,2.423,29.6814
32010.0,1760032010,3.8627,0.5903,373,84.765,2.28,29.9152
32040.0,1760032040,3.8792,0.5914,374,84.7438,2.294,29.9537
32070.0,1760032070,3.862,0.7214,374,84.628,2.7861,30.0862
32100.0,1760032100,3.8623,0.7143,374,84.7601,2.759,29.8479
32130.0,1760032130,3.8689,0.6502,375,84.6601,2.5156,30.2566
32160.0,1760032160,3.8433,0.7357,375,84.5607,2.8274,30.3625
32190.0,1760032190,3.8807,0.7346,375,84.7619,2.8507,30.2243
32220.0,1760032220,3.86,0.8615,376,84.5803,3.3253,30.039
32250.0,1760032250,3.866,0.7275,376,84.7555,2.8125,30.045
32280.0,1760032280,3.8504,0.8985,376,84.5735,3.4597,30.3278
32310.0,1760032310,3.8519,0.7925,377,84.6543,3.0525,30.2449
32340.0,1760032340,3.8612,0.9062,377,84.4931,3.4988,30.3078
32370.0,1760032370,3.8652,0.9311,377,84.6058,3.5988,30.2028
32400.0,1760032400,3.8511,0.881,378,84.7716,3.3927,30.1952
32430.0,1760032430,3.8545,0.8852,378,84.5878,3.412,30.4789
32460.0,1760032460,3.8629,0.8946,379,84.6188,3.4555,30.3778
32490.0,1760032490,3.8609,0.8612,379,84.6695,3.3248,30.7738
32520.0,1760032520,3.8458,0.9119,379,84.6408,3.5071,30.1849
32550.0,1760032550,3.8593,0.8849,380,84.7233,3.4152,30.4497
32580.0,1760032580,3.865,0.9396,380,84.6889,3.6317,30.5929
32610.0,1760032610,3.866,0.8986,380,84.5494,3.4739,30.4992
32640.0,1760032640,3.873,0.9238,381,84.6067,3.5779,30.3228
32670.0,1760032670,3.841,0.8679,381,84.3592,3.3338,30.1835
32700.0,1760032700,3.8525,0.9777,381,84.6826,3.7664,30.4872
32730.0,1760032730,3.8471,0.9364,382,84.6402,3.6026,30.9895
32760.0,1760032760,3.8574,0.9428,382,84.5381,3.6368,30.9144
32790.0,1760032790,3.8759,0.86,382,84.5543,3.3332,30.5451
32820.0,1760032820,3.8527,0.8755,383,84.6329,3.373,30.7763
32850.0,1760032850,3.8564,0.888,383,84.4569,3.4246,30.4826
32880.0,1760032880,3.8523,0.8481,383,84.5795,3.2673,30.5617
32910.0,1760032910,3.8463,0.9109,384,84.3813,3.5036,30.6489
32940.0,1760032940,3.8507,0.8063,384,84.5768,3.1046,30.8814
32970.0,1760032970,3.8497,0.6985,384,84.3469,2.6892,30.4087
33000.0,1760033000,3.8437,0.7241,385,84.3854,2.7831,30.6971
33030.0,1760033030,3.8319,0.7256,385,84.3533,2.7805,30.7048
33060.0,1760033060,3.8491,0.7471,386,84.4287,2.8758,30.8538
33090.0,1760033090,3.8388,0.6925,386,84.4532,2.6585,30.1263
33120.0,1760033120,3.8266,0.7158,386,84.5301,2.7391,30.7322
33150.0,1760033150,3.8281,0.6889,387,84.4021,2.6371,30.2835
33180.0,1760033180,3.8383,0.561,387,84.3505,2.1531,30.516
33210.0,1760033210,3.8345,0.6379,387,84.4121,2.4461,30.448
33240.0,1760033240,3.8471,0.4915,388,84.5003,1.8907,30.4397
33270.0,1760033270,3.8428,0.4986,388,84.3702,1.9159,30.4021
33300.0,1760033300,3.8393,0.4415,388,84.4289,1.6949,30.4496
33330.0,1760033330,3.8198,0.5038,389,84.4031,1.9243,30.5042
33360.0,1760033360,3.8441,0.443,389,84.2764,1.703,30.6462
